2025-04-18 13:29:45, 0x2, 0, 0
2025-04-18 13:29:46, 0x4, 0, 0
2025-04-18 13:29:46, 0x6, 0, 0
2025-04-18 13:29:46, 0x3, 0, 0
2025-04-18 13:29:46, 0x1, 0, 0
2025-04-18 13:29:46, 0x5, 0, 0
2025-04-18 13:30:45, 0x3, 0, 1
2025-04-18 13:30:45, 0x1, 0, 1
2025-04-18 13:30:46, 0x5, 0, 1
2025-04-18 13:30:46, 0x2, 0, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:46, 0x6, 17, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:47, 0x4, 0, 1
2025-04-18 13:30:47, 0x4, 0, 1
2025-04-18 13:33:45, 0x3, 0, 0
2025-04-18 13:33:46, 0x1, 0, 0
2025-04-18 13:33:46, 0x5, 0, 0
2025-04-18 13:33:46, 0x2, 0, 0
2025-04-18 13:33:46, 0x4, 0, 0
2025-04-18 13:34:46, 0x3, 0, 1
2025-04-18 13:34:46, 0x1, 0, 1
2025-04-18 13:34:46, 0x5, 0, 1
2025-04-18 13:34:46, 0x3, 0, 1
2025-04-18 13:34:46, 0x2, 0, 1
2025-04-18 13:34:46, 0x4, 0, 1
2025-04-18 13:34:47, 0x3, 0, 1
2025-04-18 13:37:45, 0x4, 0, 0
2025-04-18 13:37:45, 0x3, 0, 0
2025-04-18 13:37:46, 0x1, 0, 0
2025-04-18 13:37:46, 0x5, 0, 0
2025-04-18 13:37:46, 0x2, 0, 0
2025-04-18 13:45:14, 0x3, 0, 0
2025-04-18 13:45:20, 0x6, 0, 0
2025-04-18 13:45:20, 0x2, 0, 0
2025-04-18 13:45:20, 0x3, 0, 0
2025-04-18 13:45:21, 0x5, 0, 0
2025-04-18 13:45:21, 0x4, 0, 0
2025-04-18 13:46:00, 0x2, 0, 1
2025-04-18 13:47:12, 0x3, 0, 1
2025-04-18 13:48:00, 0x4, 0, 1
2025-04-18 13:49:00, 0x5, 0, 1
2025-04-18 13:50:00, 0x1, 0, 0
2025-04-18 13:51:00, 0x2, 0, 0
2025-04-18 13:52:01, 0x3, 40, 0
2025-04-18 13:53:00, 0x4, 0, 0
2025-04-18 13:54:00, 0x5, 0, 0
2025-04-18 17:48:18, 0x15, 0, 2
2025-04-18 17:48:18, 0x12, 0, 2
2025-04-18 13:29:45, 0x2, 0, 0
2025-04-18 13:29:46, 0x4, 0, 0
2025-04-18 13:29:46, 0x6, 0, 0
2025-04-18 13:29:46, 0x3, 0, 0
2025-04-18 13:29:46, 0x1, 0, 0
2025-04-18 13:29:46, 0x5, 0, 0
2025-04-18 13:30:45, 0x3, 0, 1
2025-04-18 13:30:45, 0x1, 0, 1
2025-04-18 13:30:46, 0x5, 0, 1
2025-04-18 13:30:46, 0x2, 0, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:46, 0x6, 17, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:47, 0x4, 0, 1
2025-04-18 13:30:47, 0x4, 0, 1
2025-04-18 13:33:45, 0x3, 0, 0
2025-04-18 13:33:46, 0x1, 0, 0
2025-04-18 13:33:46, 0x5, 0, 0
2025-04-18 13:33:46, 0x2, 0, 0
2025-04-18 13:33:46, 0x4, 0, 0
2025-04-18 13:34:46, 0x3, 0, 1
2025-04-18 13:34:46, 0x1, 0, 1
2025-04-18 13:34:46, 0x5, 0, 1
2025-04-18 13:34:46, 0x3, 0, 1
2025-04-18 13:34:46, 0x2, 0, 1
2025-04-18 13:34:46, 0x4, 0, 1
2025-04-18 13:34:47, 0x3, 0, 1
2025-04-18 13:37:45, 0x4, 0, 0
2025-04-18 13:37:45, 0x3, 0, 0
2025-04-18 13:37:46, 0x1, 0, 0
2025-04-18 13:37:46, 0x5, 0, 0
2025-04-18 13:37:46, 0x2, 0, 0
2025-04-18 13:45:14, 0x3, 0, 0
2025-04-18 13:45:20, 0x6, 0, 0
2025-04-18 13:45:20, 0x2, 0, 0
2025-04-18 13:45:20, 0x3, 0, 0
2025-04-18 13:45:21, 0x5, 0, 0
2025-04-18 13:45:21, 0x4, 0, 0
2025-04-18 13:46:00, 0x2, 0, 1
2025-04-18 13:47:12, 0x3, 0, 1
2025-04-18 13:48:00, 0x4, 0, 1
2025-04-18 13:49:00, 0x5, 0, 1
2025-04-18 13:50:00, 0x1, 0, 0
2025-04-18 13:51:00, 0x2, 0, 0
2025-04-18 13:52:01, 0x3, 40, 0
2025-04-18 13:53:00, 0x4, 0, 0
2025-04-18 13:54:00, 0x5, 0, 0
2025-04-18 17:48:18, 0x15, 0, 2
2025-04-18 17:48:18, 0x12, 0, 2
2025-04-18 13:29:45, 0x2, 0, 0
2025-04-18 13:29:46, 0x4, 0, 0
2025-04-18 13:29:46, 0x6, 0, 0
2025-04-18 13:29:46, 0x3, 0, 0
2025-04-18 13:29:46, 0x1, 0, 0
2025-04-18 13:29:46, 0x5, 0, 0
2025-04-18 13:30:45, 0x3, 0, 1
2025-04-18 13:30:45, 0x1, 0, 1
2025-04-18 13:30:46, 0x5, 0, 1
2025-04-18 13:30:46, 0x2, 0, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:46, 0x6, 17, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:47, 0x4, 0, 1
2025-04-18 13:30:47, 0x4, 0, 1
2025-04-18 13:33:45, 0x3, 0, 0
2025-04-18 13:33:46, 0x1, 0, 0
2025-04-18 13:33:46, 0x5, 0, 0
2025-04-18 13:33:46, 0x2, 0, 0
2025-04-18 13:33:46, 0x4, 0, 0
2025-04-18 13:34:46, 0x3, 0, 1
2025-04-18 13:34:46, 0x1, 0, 1
2025-04-18 13:34:46, 0x5, 0, 1
2025-04-18 13:34:46, 0x3, 0, 1
2025-04-18 13:34:46, 0x2, 0, 1
2025-04-18 13:34:46, 0x4, 0, 1
2025-04-18 13:34:47, 0x3, 0, 1
2025-04-18 13:37:45, 0x4, 0, 0
2025-04-18 13:37:45, 0x3, 0, 0
2025-04-18 13:37:46, 0x1, 0, 0
2025-04-18 13:37:46, 0x5, 0, 0
2025-04-18 13:37:46, 0x2, 0, 0
2025-04-18 13:45:14, 0x3, 0, 0
2025-04-18 13:45:20, 0x6, 0, 0
2025-04-18 13:45:20, 0x2, 0, 0
2025-04-18 13:45:20, 0x3, 0, 0
2025-04-18 13:45:21, 0x5, 0, 0
2025-04-18 13:45:21, 0x4, 0, 0
2025-04-18 13:46:00, 0x2, 0, 1
2025-04-18 13:47:12, 0x3, 0, 1
2025-04-18 13:48:00, 0x4, 0, 1
2025-04-18 13:49:00, 0x5, 0, 1
2025-04-18 13:50:00, 0x1, 0, 0
2025-04-18 13:51:00, 0x2, 0, 0
2025-04-18 13:52:01, 0x3, 40, 0
2025-04-18 13:53:00, 0x4, 0, 0
2025-04-18 13:54:00, 0x5, 0, 0
2025-04-18 17:48:18, 0x15, 0, 2
2025-04-18 17:48:18, 0x12, 0, 2
2025-04-18 13:29:45, 0x2, 0, 0
2025-04-18 13:29:46, 0x4, 0, 0
2025-04-18 13:29:46, 0x6, 0, 0
2025-04-18 13:29:46, 0x3, 0, 0
2025-04-18 13:29:46, 0x1, 0, 0
2025-04-18 13:29:46, 0x5, 0, 0
2025-04-18 13:30:45, 0x3, 0, 1
2025-04-18 13:30:45, 0x1, 0, 1
2025-04-18 13:30:46, 0x5, 0, 1
2025-04-18 13:30:46, 0x2, 0, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:46, 0x6, 17, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:47, 0x4, 0, 1
2025-04-18 13:30:47, 0x4, 0, 1
2025-04-18 13:33:45, 0x3, 0, 0
2025-04-18 13:33:46, 0x1, 0, 0
2025-04-18 13:33:46, 0x5, 0, 0
2025-04-18 13:33:46, 0x2, 0, 0
2025-04-18 13:33:46, 0x4, 0, 0
2025-04-18 13:34:46, 0x3, 0, 1
2025-04-18 13:34:46, 0x1, 0, 1
2025-04-18 13:34:46, 0x5, 0, 1
2025-04-18 13:34:46, 0x3, 0, 1
2025-04-18 13:34:46, 0x2, 0, 1
2025-04-18 13:34:46, 0x4, 0, 1
2025-04-18 13:34:47, 0x3, 0, 1
2025-04-18 13:37:45, 0x4, 0, 0
2025-04-18 13:37:45, 0x3, 0, 0
2025-04-18 13:37:46, 0x1, 0, 0
2025-04-18 13:37:46, 0x5, 0, 0
2025-04-18 13:37:46, 0x2, 0, 0
2025-04-18 13:45:14, 0x3, 0, 0
2025-04-18 13:45:20, 0x6, 0, 0
2025-04-18 13:45:20, 0x2, 0, 0
2025-04-18 13:45:20, 0x3, 0, 0
2025-04-18 13:45:21, 0x5, 0, 0
2025-04-18 13:45:21, 0x4, 0, 0
2025-04-18 13:46:00, 0x2, 0, 1
2025-04-18 13:47:12, 0x3, 0, 1
2025-04-18 13:48:00, 0x4, 0, 1
2025-04-18 13:49:00, 0x5, 0, 1
2025-04-18 13:50:00, 0x1, 0, 0
2025-04-18 13:51:00, 0x2, 0, 0
2025-04-18 13:52:01, 0x3, 40, 0
2025-04-18 13:53:00, 0x4, 0, 0
2025-04-18 13:54:00, 0x5, 0, 0
2025-04-18 17:48:18, 0x15, 0, 2
2025-04-18 17:48:18, 0x12, 0, 2
2025-04-18 13:29:45, 0x2, 0, 0
2025-04-18 13:29:46, 0x4, 0, 0
2025-04-18 13:29:46, 0x6, 0, 0
2025-04-18 13:29:46, 0x3, 0, 0
2025-04-18 13:29:46, 0x1, 0, 0
2025-04-18 13:29:46, 0x5, 0, 0
2025-04-18 13:30:45, 0x3, 0, 1
2025-04-18 13:30:45, 0x1, 0, 1
2025-04-18 13:30:46, 0x5, 0, 1
2025-04-18 13:30:46, 0x2, 0, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:46, 0x6, 17, 1
2025-04-18 13:30:46, 0x4, 0, 1
2025-04-18 13:30:47, 0x4, 0, 1
2025-04-18 13:30:47, 0x4, 0, 1
2025-04-18 13:33:45, 0x3, 0, 0
2025-04-18 13:33:46, 0x1, 0, 0
2025-04-18 13:33:46, 0x5, 0, 0
2025-04-18 13:33:46, 0x2, 0, 0
2025-04-18 13:33:46, 0x4, 0, 0
2025-04-18 13:34:46, 0x3, 0, 1
2025-04-18 13:34:46, 0x1, 0, 1
2025-04-18 13:34:46, 0x5, 0, 1
2025-04-18 13:34:46, 0x3, 0, 1
2025-04-18 13:34:46, 0x2, 0, 1
2025-04-18 13:34:46, 0x4, 0, 1
2025-04-18 13:34:47, 0x3, 0, 1
2025-04-18 13:37:45, 0x4, 0, 0
2025-04-18 13:37:45, 0x3, 0, 0
2025-04-18 13:37:46, 0x1, 0, 0
2025-04-18 13:37:46, 0x5, 0, 0
2025-04-18 13:37:46, 0x2, 0, 0
2025-04-18 13:45:14, 0x3, 0, 0
2025-04-18 13:45:20, 0x6, 0, 0
2025-04-18 13:45:20, 0x2, 0, 0
2025-04-18 13:45:20, 0x3, 0, 0
2025-04-18 13:45:21, 0x5, 0, 0
2025-04-18 13:45:21, 0x4, 0, 0
2025-04-18 13:46:00, 0x2, 0, 1
2025-04-18 13:47:12, 0x3, 0, 1
2025-04-18 13:48:00, 0x4, 0, 1
2025-04-18 13:49:00, 0x5, 0, 1
2025-04-18 13:50:00, 0x1, 0, 0
2025-04-18 13:51:00, 0x2, 0, 0
2025-04-18 13:52:01, 0x3, 40, 0
2025-04-18 13:53:00, 0x4, 0, 0
2025-04-18 13:54:00, 0x5, 0, 0
2025-04-18 17:48:18, 0x15, 0, 2
2025-04-18 17:48:18, 0x12, 0, 2
